,Func_ES_groupping  = ESs grouped according to size of impariment in adults as follows,,,,,,from 12D,,,,,,,PKU GROUP,,,,,,CONTROL GROUP,,,,ES,,,,,,,PKU group ,,,CONTROLS,,,,,,
261,Children,Divided attention,Divided attention,,Anderson et al 2002/2007,2008,Sky Search-Dual Task,,,speed + accuracy,, children have to look for a particular space ship among similar distractors on a large piece of paper; in the dual task condition they have to count the tone they hear at the same time.  Performance is measured with the time it taskes to complete the task.,,125.1200,38.4886,33.0000,,,,91.6200,38.4843,34.0000,,,,1,-0.86,,1,,11.18,3.4,,10.3,3.1,,,,,
441,Children,Visual spatial attention speed,Visual spatial attention speed,,Anderson et al 2002/2007,2008,Symbol Search,,,speed + accuracy,,from WISC,,8.3600,2.8723,33.0000,,,,11.3500,2.9155,34.0000,,,,-1,-1.01,,1,,11.18,3.4,,10.3,3.1,,,,,
530,Children,IQ,IQ,,Anderson et al 2002/2007,2002,WISC-III,,,,,,,93.3400,10.2300,36.0000,490.3448,375.3257,,102.9200,11.7700,69.0000,,,,-1,-0.81,,1,,11.18,3.4,,10.29,3.1,,,,,
278,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Anderson et al 2002/2007,2008,Word-list learning,,,Rey AVLT–total,,,,41.4900,8.6168,33.0000,,,,48.0000,8.7464,34.0000,,,,-1,-0.74,,1,,11.18,3.4,,10.3,3.1,,,,,
279,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Anderson et al 2002/2007,2008,Word-list learning,,,RVDLT–total,,,,28.2600,8.6168,33.0000,,,,34.0700,8.7464,34.0000,,,,-1,-0.66,,1,,11.18,3.4,,10.3,3.1,,,,,
47,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Anderson et al 2003/2008,2008,Digit symbol coding,,,speed + accuracy,,The child is given a key in which digits are paired with simple shapes. The task is to draw each shape under its corresponding digit within a certain time limit - from WISC,,7.7800,2.8723,33.0000,,,,10.4800,2.9155,34.0000,,0.93,,-1,-0.92,,1,,11.18,3.4,,10.3,3.1,,,,,
526,Mixed-age,IQ,IQ,,Antenor-Dorsey 2013,2013,WASI,,,WASI - Performance Index,,,,99.0000,13.0000,32.0000,734.0000,410.0000,,109.0000,11.0000,12.0000,,,,-1,-0.89,,1,,18,9,,17.8,8.0,,Early treated,,,
48,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Antshel & Waisbren 2003,2003,Digit symbol coding,,,score,,The child is given a key in which digits are paired with simple shapes. The task is to draw each shape under its corresponding digit within a certain time limit - from WISC,,7.8000,2.8000,46.0000,490.3448,375.3257,,10.3000,2.1000,18.0000,,1.01,,-1,-1.18,,1,,10.75,2.1,,13.1,3.2,,,,,
427,Children,Visuo-spatial skills,Visuo-spatial skills,ES_large,Antshel & Waisbren 2003,2003,Rey-Osterrieth CFT-copy,,,Copy -organizational score,,,,38.5000,9.3000,46.0000,490.3448,375.3257,,52.5000,10.4000,18.0000,,,,-1,-1.33,,1,,10.75,2.1,,13.1,3.2,,,,,
386,Children,Visual learning LTM,Visual learning LTM,ES_large,Antshel & Waisbren 2003,2003,Rey-Osterrieth CFT-recall,,,Delayed recallOrganizational score ,,,,43.8000,7.5000,46.0000,490.3448,375.3257,,49.7000,5.9000,18.0000,,,,-1,-0.99,,1,,10.75,2.1,,13.1,3.2,,,,,
387,Children,Visual learning LTM,Visual learning LTM,ES_large,Antshel & Waisbren 2003,2003,Rey-Osterrieth CFT-recall,,,Immediate recall Organizational score,,,,42.7000,8.7000,46.0000,490.3448,375.3257,,50.3000,8.2000,18.0000,,,,-1,-0.92,,1,,10.75,2.1,,13.1,3.2,,,,,
442,Children,Visuo-spatial attention acc,Visuo-spatial attention acc,ES_small,Antshel & Waisbren 2003,2003,Symbol Search,,,scaled score,based on N correct - errors,"from WISC, participants are given two minutes to answer as many items as possible. Each item is presented as a row of two symbols on the left and five symbols on the right. The participant indicates whether the set of five symbols includes either of the two symbols on the left",,9.9000,2.8000,46.0000,490.3448,375.3257,,10.2000,1.8000,18.0000,,,,-1,-0.16,,1,,10.75,2.1,,13.1,3.2,,,,,
453,Children,Visuo-spatial attention acc,Visuo-spatial attention acc,ES_small,Antshel & Waisbren 2003,2003,Symbol Search,,,Errors,,"from WISC, participants are given two minutes to answer as many items as possible. Each item is presented as a row of two symbols on the left and five symbols on the right. The participant indicates whether the set of five symbols includes either of the two symbols on the left",,0.1000,0.1000,46.0000,490.3448,375.3257,,0.0000,0.1000,18.0000,,,,1,-0.99,,1,,10.75,2.1,,13.1,3.2,,,,,
531,Children,IQ,IQ,,Antshel & Waisbren 2003,2003,WISC-III,,,,,,,104.2000,10.7000,46.0000,490.3448,375.3257,,102.2000,13.4000,18.0000,,-0.16,,-1,0.15,,1,,10.75,2.1,,13.1,3.2,,,,,
282,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Antshel & Waisbren 2003,2003,Word-list learning,,,CVLT - Trial 5,,,,40.3000,9.2000,46.0000,490.3448,375.3257,,49.6000,11.1000,18.0000,,,,-1,-0.83,,1,,10.75,2.1,,13.1,3.2,,,,,
82,Children,EF-Flexibility,EF-Flexibility-verbal,ES_small,Banerjee et al 2011,2011,Phonemic fluency,,,Total words,,,,8.0000,3.4000,36.0000,508.5058,284.5211,,10.3000,3.5000,41.0000,,,,-1,-0.65,,1,,12.2,3.9,,13.1,3.2,,,,,
97,Children,EF-Flexibility,EF-Flexibility-verbal,ES_small,Banerjee et al 2011,2011,Semantic fluency,,,Total words,,,,16.8500,5.5500,36.0000,508.5058,284.5211,,17.8500,6.4500,41.0000,,,,-1,-0.15,,1,,12.2,3.9,,13.1,3.2,,,,,
532,Children,IQ,IQ,,Banerjee et al 2011,2011,WASI,,,,,,,105.8000,9.6000,36.0000,508.5058,284.5211,,108.5000,10.0000,41.0000,,,,-1,-0.27,,1,,,,,,,,,,,
344,Children,Language accuracy,Language accuracy,ES_small,Banich et al 2000,2000,Peabody Picture Vocabulary Test,,,,,,,113.5600,11.8500,9.0000,854.8280,,,115.5000,16.0700,12.0000,,,,-1,-0.12,,1,,10.58,2.76,,10.7,2.2,,Early treated,,,
492,Adults,Visuo motor control,Visuo motor control,ES_large,Bartus et al 2018,2018,Motor screening test-Err score,,,Motor screening test (Error raw score),,,,10.1000,2.1400,46.0000,594.8000,,,8.5400,1.9100,31.0000,,-0.77,,1,-0.81,,1,,,,,,,1,Since birth,cont treat,Soon after birth,
345,Children,Language accuracy,Language accuracy,ES_small,Bisiacchi et al 2018,2018, Naming,,,max score =10,,,,9.4000,1.0000,11.0000,743.1800,83.6600,,9.4000,0.7000,28.0000,,,,-1,0.00,,1,,13.0,2.5,,11.8,2.5,,,,,
398,Children,Visual STM/WM,Visual STM/WM,ES_medium,Bisiacchi et al 2018,2018,Corsi Block task ,,,,,,,4.9000,0.9000,11.0000,743.1800,83.6600,,4.3000,1.0000,28.0000,,,,-1,0.59,,1,,13.0,2.5,,11.8,2.5,,,,,
310,Children,Verbal STM/WM,Verbal STM/WM,ES_small,Bisiacchi et al 2018,2018,Digit span–backwards,,,Digit span–backwards,,,,3.5000,0.5000,11.0000,743.1800,83.6600,,4.3000,0.8000,28.0000,,,,-1,-0.98,,1,,13.0,2.5,,11.8,2.5,,,,,
305,Children,Verbal STM/WM,Verbal STM/WM,ES_small,Bisiacchi et al 2018,2018,Digit span-forward,,,Digit span-forward,,,,5.4000,0.5000,11.0000,743.1800,83.6600,,5.9000,0.8000,28.0000,,,,-1,-0.61,,1,,13.0,2.5,,11.8,2.5,,,,,
77,Children,EF-Flexibility,EF-Flexibility-verbal,ES_small,Bisiacchi et al 2018,2018,Phonemic Fluency,,,Total words,,,,23.6000,8.0000,11.0000,743.1800,83.6600,,26.9000,9.4000,28.0000,,,,-1,-0.34,,1,,13.0,2.5,,11.8,2.5,,,,,
90,Children,EF-Flexibility,EF-Flexibility-verbal,ES_small,Bisiacchi et al 2018,2018,Semantic fluency,,,Total words,,,,49.6000,11.5000,11.0000,743.1800,83.6600,,53.5000,13.4000,28.0000,,,,-1,-0.29,,1,,13.0,2.5,,11.8,2.5,,,,,
430,Children,Visuo-spatial skills,Visuo-spatial skills,ES_large,Bisiacchi et al 2018,2018,Street’s Completion Test,,,z score,"Gestalt test; in this test objects made of black blotches representing parts of objects have to be recognized, therefore participants
have to group the parts into a recognizable object and name it;",,,-0.5900,0.9400,11.0000,743.1800,83.6600,,0.0000,0.6600,28.0000,,,,-1,-0.88,,1,-0.42,13.0,2.5,,11.8,2.5,,,,,
500,Children,Visuo motor control,Visuo motor control,ES_medium,Bisiacchi et al 2018,2018,TMT-A,,,,,,,43.4000,14.3000,11.0000,743.1800,83.6600,,49.9000,14.4000,28.0000,,,,-1,-0.44,,1,,13.0,2.5,,11.8,2.5,,,,,
52,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Bisiacchi et al 2018,2018,TMT–B,,,,,,,115.0000,45.9000,11.0000,743.1800,83.6600,,76.8000,17.6000,28.0000,,,,1,-2.13,,1,,13.0,2.5,,11.8,2.5,,,,,
121,Children,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Bisiacchi et al 2018,2018,Tower Puzzle,,,Score; max score =12,,,,10.3000,1.8000,11.0000,743.1800,83.6600,,11.3000,1.0000,28.0000,,,,-1,-0.98,,1,,13.0,2.5,,11.8,2.5,,,,,
283,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Bisiacchi et al 2018,2018,Word-list learning,,,Delayed recall z score,,,,-0.7700,0.8000,11.0000,743.1800,83.6600,,0.5800,0.6700,28.0000,,,,-1,-1.97,,1,,13.0,2.5,,11.8,2.5,,,,,
284,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Bisiacchi et al 2018,2018,Word-list learning,,,Immediate recall z score,,,,-0.8800,1.0000,11.0000,743.1800,83.6600,,0.0300,0.7700,28.0000,,,,-1,-1.16,,1,,13.0,2.5,,11.8,2.5,,,,,
525,Mixed-age,IQ,IQ,,Bodner et al 2012,2012,WASI,,,WASI - Performance Index,,,,99.3000,11.3000,13.0000,780.0000,,,110.1000,9.4000,13.0000,,,,-1,-1.11,,1,,22.1,9.4,,22.7,8.9,,At birth,,,
153,Mixed-age,EF-Sustained attention,EF-Sustained attention,,Brunner and Berry 1987,1987,Continuous perfomance task,,,Misses,,,,14.6000,13.8400,22.0000,1529.3200,,,7.1600,12.9700,12.0000,NA,,,1,-0.56,,1,,16.4,5.6,,13.4,3.9,BY  6 WEEKS,,Coninuous - for all but 4 ppts who terminated diet by age 6,,
156,Adults,EF-Sustained attention,EF-Sustained attention,ES_large,Burgard et al 1997-German,1997,Dot pattern Task,,,german vs controls - level  Time,,,,8.7000,1.3000,8.0000,870.0000,,,7.5000,0.8000,8.0000,,-1.11,,1,-1.42,,1,,,,,,,4,Within  3 months,5 years,Within  3 months,
512,Adults,IQ,IQ,,Burgard et al 1997-German,1997,WISC-R & WAIS-R,,,WISC-R & WAIS-R - German Group,,,,104.5000,10.4600,8.0000,870.0000,,,104.5000,11.3100,15.0000,,0.00,,-1,0.00,,1,,,,,,,4,Within 3 months,5 years,Within 3 months,
102,Adults,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Channon et al 2004,2004,Brixton scaled-Score,,,Brixton text scaled score (rule finding) higher scores indicate fewer Errors,Participants are presented with patterns of circles where one is filled.  The filled circle move around from one pattern presentation to the next according to rules (9 in total).  Partipants have to anticipate the position of the next filled circle.,,,6.9500,1.6700,20.0000,858.5000,,,7.1500,1.1400,20.0000,,0.14,,-1,-0.17,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
171,Adults,EF-Inhibitory control,EF-Inhibitory control,ES_medium,Channon et al 2004,2004,Hayling Sentence Completion B-accuracy,,,Hayling Sentence Completion Test B  - Correct completions per sec.,,,,0.5700,0.3200,20.0000,858.5000,,,0.7500,0.5300,20.0000,,0.41,,-1,-0.33,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
71,Adults,EF-Flexibility,EF-Flexibility-verbal,ES_medium,Channon et al 2004,2004,Phonemic fluency,,,Letter fluency - N correct,,,,8.0100,1.6400,20.0000,858.5000,,,9.7600,2.5300,20.0000,,0.82,,-1,-0.68,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
421,Adults,Visuo-spatial skills,Visuo-spatial skills,ES_small,Channon et al 2004,2004,Rey-Osterrieth CFT-copy,,,Initial copy - % correct,,,,98.1900,2.5900,20.0000,858.5000,,,98.1900,4.1600,20.0000,,0.00,,-1,0.00,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
382,Adults,Visual learning LTM,Visual learning LTM,ES_medium,Channon et al 2004,2004,Rey-Osterrieth CFT-recall,,, delayed recall-% correct,,,,63.3300,19.0600,20.0000,858.5000,,,70.6300,18.5800,20.0000,,0.39,,-1,-0.39,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
390,Adults,Visual learning LTM,Visual learning LTM,ES_medium,Channon et al 2004,2004,Rey-Osterrieth CFT-recognition ,,,t recognition -  % correct,,,,58.7500,4.3500,20.0000,858.5000,,,59.8600,5.0600,20.0000,,0.24,,-1,-0.22,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
405,Adults,Visual STM/WM,Visual STM/WM,ES_large,Channon et al 2004,2004,Self ordered pointing,,, N correct,,,,13.5300,3.2500,20.0000,858.5000,,,17.6200,3.5700,20.0000,,1.20,,-1,-1.12,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
109,Adults,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Channon et al 2004,2004,Six elements-Rules per minute,,,Six elements rules per minute,,,,0.5400,0.1100,20.0000,858.5000,,,0.5700,0.0700,20.0000,,0.33,,-1,-0.42,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
169,Adults,EF-Sustained attention,EF-Sustained attention,ES_large,Channon et al 2004,2004,Telephone Search-N tones/min,,,Telephone Search - N of tones counted per minute,,,,18.4600,4.8800,20.0000,858.5000,,,22.7800,5.4900,20.0000,,0.83,,-1,-0.77,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
510,Adults,IQ,IQ,,Channon et al 2004,2004,WASI-Performance Index,,,WASI - Performance Index,,,,112.3000,9.6800,20.0000,859.0000,,,114.6500,10.4300,20.0000,,0.23,,-1,-0.22,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
511,Adults,IQ,IQ,,Channon et al 2004,2004,WASI-Verbal Index,,,WASI - Performance Index,,,,108.5500,9.4700,20.0000,859.0000,,,107.2000,10.8400,20.0000,,-0.13,,-1,0.12,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
274,Adults,Verbal memory and learning,Verbal memory and learning,ES_small,Channon et al 2004,2004,Word-list learning,,,Rey AVLT-  Delayed recall - % corr,,,,75.7600,19.5000,20.0000,858.5000,,,80.6700,19.2100,20.0000,,0.25,,-1,-0.25,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
275,Adults,Verbal memory and learning,Verbal memory and learning,ES_small,Channon et al 2004,2004,Word-list learning,,,Rey AVLT Recognition - % corr,,,,69.0000,14.6300,20.0000,858.5000,,,66.5000,13.4000,20.0000,,-0.18,,-1,0.18,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
314,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Channon et al 2005,2005,N-back task,,,"Combined 0 back, 1 back, 2 back task - % correct  -on diet",,,,95.1800,3.4600,25.0000,758.7900,,,94.6000,3.7000,25.0000,,-0.16,,-1,0.15,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
508,Adults,IQ,IQ,,Channon et al 2005,2005,WAIS-Full scale,,,WASI - Full scale - on diet,,,,107.0400,12.0100,25.0000,759.0000,,,107.2800,10.3500,25.0000,,0.02,,-1,-0.02,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
516,Adults,IQ,IQ,,Channon et al 2007,2007,WAIS-Full scale,,,WASI - Full scale - off diet,,,,101.4800,14.6000,25.0000,1286.0000,,,106.9800,8.9000,45.0000,,0.45,,-1,-0.61,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
25,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Channon et al 2007 off diet,2007,Object Alternation-accuracy,,,Object alternation learning  off diet vs controls - % correct ,,,,60.2400,17.7500,25.0000,1285.6800,,,66.0400,16.4000,45.0000,,0.34,,-1,-0.35,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
27,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Channon et al 2007 off diet,2007,Object Alternation-Speed,,,Object alternation learning; off diet vs controls - Speed per item ,,,,0.9200,0.3500,25.0000,1285.6800,,,0.7600,0.4000,45.0000,,-0.43,,1,-0.40,,1,,,,,,,2,Within 1 month,cont treat,Within 1 month,
216,Children,EF-Inhibitory control,EF-Inhibitory control,ES_large,Christ et al 2006,2006,Flanker task-INTERFERENCE,,,Errors,,Stroop task,,2.2000,3.2000,26.0000,423.8000,339.0000,,1.6000,2.3000,25.0000,,,,1,-0.26,,1,,11.2,3.1,,11.3,3.4,,,,,
539,Children,IQ,IQ,,Christ et al 2006,2006,WASI,,,,,,,102.2000,9.9000,26.0000,423.8000,339.0000,,107.7000,10.6000,25.0000,,,,-1,-0.51,,1,,11.2,3.1,,11.3,3.4,,,,,
23,Adults,EF-Flexibility,EF-Flexibility-other,ES_medium,Christ et al 2023,2023,Dimensional Change Card Sort,,,T-score,"DCCS was scored using a new two-vector scoring method combining both accuracy and, for participants who maintained a high level of accuracy (> 80% correct), reaction time (RT) into one score.",NIH Toolbox Cognitive Battery,,51.0000,10.5000,40.0000,589.0000,444.0000,,53.0000,11.3000,32.0000,32,,,-1,-0.18,-0.182155703,1,,NA,,,,,,,,,
176,Adults,EF-Inhibitory control,EF-Inhibitory control,ES_medium,Christ et al 2023,2023,Flanker ,,,T-score,"Scores for the NIH Toolbox Flanker were created using a procedure analogous to the one used for scoring the NIH Toolbox DCCS. That is, a two-vector method incorporated accuracy and, for participants who maintained a high level of accuracy (> 80% correct)",NIH Toolbox Cognitive Battery,,40.0000,7.7000,40.0000,589.0000,444.0000,,43.0000,9.6000,32.0000,NA,,,-1,-0.31,,1,,11.18,3.4,,10.3,3.1,,,,,
311,Adults,Verbal STM/WM,Verbal STM/WM,ES_medium,Christ et al 2023,2023,List sorting,,,T-score,Participants are visually and orally presented with a series of picture stimuli and asked to recall the stimuli in size order from smallest to biggest. Participants are exposed to both a one-list condition and a two-list condition where items from one semantic category must be repeated in size order before items from the second semantic category.,NIH Toolbox Cognitive Battery,,45.0000,10.3000,40.0000,589.0000,444.0000,,53.0000,7.8000,32.0000,NA,0.88,,-1,-1.01,,1,,NA,,,,,,,,,
493,Adults,Visuo motor control,Visuo motor control,ES_large,Christ et al 2023,2023,Pegboard-Dominant Hand,,,T-score,higher=better,NIH Toolbox Motor Battery,,50.0000,9.2000,40.0000,589.0000,444.0000,,51.0000,9.6000,32.0000,NA,,,-1,-0.10,,1,,NA,,,,,,,,,
494,Adults,Visuo motor control,Visuo motor control,ES_large,Christ et al 2023,2023,Pegboard-Non-Dominant Hand,,,T-score,higher=better,NIH Toolbox Motor Battery,,47.0000,10.8000,40.0000,589.0000,444.0000,,54.0000,10.3000,32.0000,NA,,,-1,-0.67,,1,,NA,,,,,,,,,
287,Adults,Visual STM/WM,Visual STM/WM,ES_large,Christ et al 2023,2023,Picture Sequence,,,T-score,"Participants are shown a sequence of pictures. Following the presentation of the final image, all stimuli are randomly mixed. The participant must then place the images to match the initial presentation order. Picture vary in numbers for 6-15 depending on age",NIH Toolbox Cognitive Battery,,54.0000,11.5000,40.0000,589.0000,444.0000,,58.0000,11.8000,32.0000,NA,,,-1,-0.34,,1,,NA,,,,,,,,,
152,Children,EF-Sustained attention,EF-Sustained attention,ES_medium,Gassio et al 2005,2005,Conner's Continuous Performance Test,,,CPT - Error average ,,click when see/hear '2' do not click when you see/hear '1',,53.5000,10.5000,26.0000,489.0000,181.0000,,48.0000,8.5000,21.0000,,,,1,-0.64,,1,,12.3,3.7,,11.8,3.6,,,,,
495,Children,Visuo motor control,Visuo motor control,ES_medium,Gassio et al 2005,2005,Purdue assembly,,,,,Purdue Pegboard Test,,42.0000,9.0000,26.0000,489.0000,181.0000,,49.0000,8.0000,21.0000,,,,-1,-0.86,,1,,12.3,3.7,,11.8,3.6,,,,,
429,Children,Visuo-spatial skills,Visuo-spatial skills,ES_large,Gassio et al 2005,2005,Rey-Osterrieth CFT-copy,,,Copy ,,,,51.0000,8.0000,26.0000,489.0000,181.0000,,60.0000,10.0000,21.0000,,,,-1,-0.88,,1,,12.3,3.7,,11.8,3.6,,,,,
389,Children,Visual learning LTM,Visual learning LTM,ES_large,Gassio et al 2005,2005,Rey-Osterrieth CFT-recall,,,Delayed recall,,,,53.0000,10.0000,26.0000,489.0000,181.0000,,59.0000,11.0000,21.0000,,,,-1,-0.54,,1,,12.3,3.7,,11.8,3.6,,,,,
496,Children,Visuo motor control,Visuo motor control,ES_medium,Gassio et al 2005,2005,Tapping Dominant hand,,,,,Purdue Pegboard Test,,48.0000,11.0000,26.0000,489.0000,181.0000,,51.0000,10.0000,21.0000,,,,-1,-0.29,,1,,12.3,3.7,,11.8,3.6,,,,,
497,Children,Visuo motor control,Visuo motor control,ES_medium,Gassio et al 2005,2005,Tapping Nondominant hand,,,,,Purdue Pegboard Test,,50.0000,11.0000,26.0000,489.0000,181.0000,,52.0000,10.0000,21.0000,,,,-1,-0.20,,1,,12.3,3.7,,11.8,3.6,,,,,
503,Children,Visuo motor control,Visuo motor control,ES_medium,Gassio et al 2005,2005,TMT-A,,,,,,,42.0000,13.0000,26.0000,489.0000,181.0000,,57.0000,10.0000,21.0000,,,,-1,-1.47,,1,,12.3,3.7,,11.8,3.6,,,,,
66,Mixed-age,EF-Flexibility,EF-Flexibility-other,,Gassio et al 2005,2005,TMT–B,,,,,,,45.0000,13.0000,26.0000,489.0000,181.0000,,53.0000,11.0000,21.0000,,,,-1,-0.72,,1,,12.3,3.7,,11.8,3.6,,,,,
59,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Gassio et al 2005,2005,WCST,,,Perseverative Errors,,,,50.0000,11.0000,26.0000,489.0000,181.0000,,57.0000,7.0000,21.0000,,,,-1,-0.98,,1,,12.3,3.7,,11.8,3.6,,,,,
540,Children,IQ,IQ,,Gassio et al 2005,2005,WISC-R/Kauffman Assessment Battery,,,,,,,102.0000,9.0000,26.0000,489.0000,181.0000,,112.0000,8.0000,21.0000,,,,-1,-1.23,,1,,12.3,3.7,,11.8,3.6,,,,,
289,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Gassio et al 2005,2005,Word-list learning,,,Children Auditory Verbal learning test - 5th trial,,,,57.0000,9.0000,26.0000,489.0000,181.0000,,60.0000,11.0000,21.0000,,,,-1,-0.27,,1,,12.3,3.7,,11.8,3.6,,,,,
290,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Gassio et al 2005,2005,Word-list learning,,,Delayed recall,,,,61.0000,10.0000,26.0000,489.0000,181.0000,,62.0000,8.0000,21.0000,,,,-1,-0.12,,1,,12.3,3.7,,11.8,3.6,,,,,
46,Children,EF-Flexibility,EF-Flexibility-other,ES_small,Griffiths 1995,1995,Design fluency,,,Number of non-repeated designs in 3 min,,,,11.9000,2.5600,10.0000,348.0000,,,12.2000,2.3500,10.0000,,,,-1,-0.12,,1,,7.53,-,,7.59,-,,median age 15 days (range 12-20),,,
68,Mixed-age,EF-Flexibility,EF-Flexibility-other,,Griffiths 1995,1995,Design fluency,,,Number of non-repeated designs in 3 min,Visual matching-to-sample of complex drawings. First items from MFFT20 (Caims & Cammock 1978). - Identify from a group of 6 similar figures the one tht matches a given sample. It measures One-minute time-limit per figure. It is supposed to test speed of reflection and impulsivity.,,,18.2000,3.4300,10.0000,1014.0000,216.0000,,24.5000,3.4100,10.0000,,,,-1,-1.77,,1,,20.6,3.8,13.6-28.42,,,,,,,
454,Children,Visuo-spatial attention acc,Visuo-spatial attention acc,ES_small,Griffiths 1995,1995,Letter cancellation,,,n correct in one min,"Letter Cancellation. Visual letter-search (Neisser t967). Twenty target stimuli, 1180 distractors. Four-minute time-limit.",,,3.3300,3.5200,10.0000,348.0000,,,3.5100,1.4600,10.0000,,,,-1,-0.12,,1,,7.53,-,,7.59,-,,median age 15 days (range 12-20),,,
455,Mixed-age,Visuo-spatial attention acc,Visuo-spatial attention acc,,Griffiths 1995,1995,Letter cancellation,,,n correct in one min,,,,7.3600,3.9500,10.0000,1014.0000,216.0000,,9.7600,5.0600,10.0000,,,,-1,-0.45,,1,,20.6,3.8,13.6-28.42,,,,,,,
113,Children,EF-Reasoning and planning,EF-Reasoning and planning,ES_large,Griffiths 1995,1995,Matching figures,,,N correct/20,Visual matching-to-sample of complex drawings. First items from MFFT20 (Caims & Cammock 1978). - Identify from a group of 6 similar figures the one tht matches a given sample. It measures One-minute time-limit per figure. It is supposed to test speed of reflection and impulsivity.,,,4.9000,1.5200,10.0000,348.0000,,,4.8000,1.5500,10.0000,,,,-1,0.06,,1,,7.53,-,,7.59,-,,median age 15 days (range 12-20),,,
138,Mixed-age,EF-Reasoning and planning,EF-Reasoning and planning,,Griffiths 1995,1995,Matching figures,,,N correct/21,Visual matching-to-sample of complex drawings. First items from MFFT20 (Caims & Cammock 1978). - Identify from a group of 6 similar figures the one tht matches a given sample. It measures One-minute time-limit per figure. It is supposed to test speed of reflection and impulsivity.,,,7.2000,1.4000,10.0000,1014.0000,216.0000,,8.8000,1.2300,10.0000,,,,-1,-1.25,,1,,20.6,3.8,13.6-28.42,,,,,,,
85,Children,EF-Flexibility,EF-Flexibility-verbal,ES_small,Griffiths 1995,1995,Phonemic fluency ,,,Total words correct,"F', 'A', 'S'",,,18.8000,8.9500,10.0000,348.0000,,,19.0000,9.6300,10.0000,,,,-1,-0.02,,1,,7.53,-,,7.59,-,,median age 15 days (range 12-20),,,
86,Mixed-age,EF-Flexibility,EF-Flexibility-verbal,,Griffiths 1995,1995,Phonemic fluency ,,,Total words correct,"F', 'A', 'S'",,,33.8000,9.4300,10.0000,1014.0000,216.0000,,38.9000,8.6300,10.0000,,,,-1,-0.57,,1,,20.6,3.8,13.6-28.42,,,,,,,
391,Children,Visual learning LTM,Visual learning LTM,ES_large,Griffiths 1995,1995,Rey-Davis Manual Labyrinth,,,"Systematic search and recall, repeated five times, of single peg positions in each of four stacked wooden boards, each board containing a further eight distractor pegs (Zangwill 1946)",,,,10.5000,4.7400,10.0000,348.0000,,,13.1000,4.98,10.0000,,,,-1,-0.50,,1,,7.53,-,,7.59,-,,median age 15 days (range 12-20),,,
392,Mixed-age,Visual learning LTM,Visual learning LTM,,Griffiths 1995,1995,Rey-Davis Manual Labyrinth,,,"Systematic search and recall, repeated five times, of single peg positions in each of four stacked wooden boards, each board containing a further eight distractor pegs (Zangwill 1946)",,,,14.5000,3.9500,10.0000,1014.0000,216.0000,,17.6000,1.0800,10.0000,,,,-1,-2.75,,1,,20.6,3.8,13.6-28.42,,,,,,,
280,Children,Verbal memory and learning,Verbal memory and learning,ES_medium,Griffiths 1995,1995,Word-list learning,,,"Rey Verbal Learning. Total Recall of orally presented t5-word list, repeated five times ",,,,42.4000,10.0900,10.0000,348.0000,,,43.0000,7.6500,10.0000,,,,-1,-0.08,,1,,7.53,-,,7.59,-,,median age 15 days (range 12-20),,,
281,Mixed-age,Verbal memory and learning,Verbal memory and learning,,Griffiths 1995,1995,Word-list learning,,,"Rey Verbal Learning. Total Recall of orally presented t5-word list, repeated five times ",,,,46.7000,8.0800,10.0000,1014.0000,216.0000,,55.1000,7.4000,10.0000,,,,-1,-1.09,,1,,20.6,3.8,13.6-28.42,,,,,,,
